IEMG_1,IEMG_2,MAV_1,MAV_2,SSI_1,SSI_2,VAR_1,VAR_2,RMS_1,RMS_2,AAC_1,AAC_2,WL_1,WL_2,ZC_1,ZC_2,WA_1,WA_2,SSC_1,SSC_2,LD_1,LD_2,DSDAV_1,DASDV_2,EMAV_1,EMAV_2,EWL_1,EWL_2,MAV1_1,MAV1_2,MAV2_1,MAV2_2,MFL_1,MFL_2,MYOP_1,MYOP_2,FR_1,FR_2,TTP_1,TTP_2,MNP_1,MNP_2,MFN_1,MFN_2,MFD_1,MFD_2,MMFD_1,MFMD_2,MMFN_1,MMFN_2,movement
547.810425,908.70272,0.182603475,0.302900907,155.266435,437.6956161,0.051772736,0.145947188,0.227498304,0.381966672,0.176810971,0.34373244,530.432912,1031.197321,895,1146,2853,2927,1372,1455,0.121652725,0,0.218940604,0.437493691,0.315797719,0.432040644,925.0704711,1398.850991,0.137351195,0.22223664,0.094579486,0.152155281,2.484062289,3.176324095,0.962666667,0.974666667,0.000166415,0.000371507,8.3762973,23.18646864,0.002792099,0.007728823,0.767552476,1.147281989,4.18814865,11.59323432,4.045733762,9.492098246,122.7335373,124.1402423,hook
607.450626,1174.675583,0.202483542,0.391558528,196.067032,733.2035802,0.06537747,0.244482688,0.255647565,0.494369491,0.227678279,0.466519313,683.034838,1399.557938,1105,1219,2902,2943,1457,1556,0.132555778,0,0.280173037,0.589280371,0.335533563,0.510346313,1090.199482,1711.032151,0.150930385,0.293320515,0.101406664,0.201890185,2.730669213,3.474163892,0.959,0.981333333,0.000302429,0.000483114,10.46033764,39.2845286,0.003486779,0.013094843,0.997885443,1.224788858,5.230168819,19.6422643,4.854828256,12.38453724,123.2307326,124.2276553,hook
515.686524,918.300902,0.171895508,0.306100301,134.2726503,467.0059725,0.044772474,0.155720564,0.211559803,0.394548676,0.153205018,0.335511553,459.615054,1006.53466,800,1118,2863,2901,1450,1480,0.11718923,0.197967327,0.191807183,0.434881753,0.305188793,0.432717539,844.7980957,1370.50759,0.127879408,0.223231733,0.085956848,0.142336418,2.351752422,3.170335971,0.960333333,0.978333333,0.000320708,0.000684819,7.177716312,25.09921927,0.002392572,0.008366406,0.700332042,1.079877849,3.588858156,12.54960963,4.152503169,10.66548177,122.8590155,124.1847206,hook
568.100402,995.136261,0.189366801,0.331712087,170.1238538,521.5098948,0.05672686,0.173894596,0.238134313,0.416937203,0.203196641,0.381076593,609.589922,1143.229779,1036,1174,2897,2943,1436,1490,0.124339007,0,0.249316235,0.479730498,0.322533534,0.460482006,1016.316675,1509.452862,0.141110048,0.25272443,0.092383731,0.175426753,2.613983921,3.268486294,0.956,0.978333333,0.000171284,0.000385193,9.135325107,28.60293775,0.003045108,0.009534313,0.928941682,1.146728773,4.567662553,14.30146888,4.433765646,9.394100784,123.0576554,124.0136076,hook
541.752038,839.065966,0.180584013,0.279688655,151.2388099,365.3366985,0.050429747,0.121819506,0.224528254,0.348968336,0.175791031,0.303218955,527.373092,909.656864,925,1107,2871,2918,1476,1434,0.12112596,0.185880178,0.220850847,0.385664043,0.313494944,0.412207383,922.0524661,1289.089259,0.133809072,0.201942711,0.089125811,0.126325864,2.492749384,3.050228446,0.957333333,0.974,8.92E-05,5.37E-04,7.925454878,18.90084761,0.002641818,0.006300283,0.781836649,1.05999478,3.962727439,9.450423807,4.340931994,8.163960863,122.9642931,123.9180036,hook
628.502415,986.11014,0.209500805,0.32870338,209.7359419,529.5289362,0.069935292,0.176568502,0.264408738,0.42013051,0.214697928,0.354846464,644.093783,1064.539392,985,1080,2858,2927,1481,1516,0.14141993,0.214356094,0.286784337,0.461653119,0.34381594,0.454978591,1027.883512,1422.087163,0.154698465,0.24327017,0.107870375,0.16659893,2.753992305,3.230075595,0.969666667,0.979,0.000508173,0.000476295,11.20911363,27.55578097,0.003736371,0.00918526,0.976452697,1.062164705,5.604556817,13.77789049,6.708543923,11.36788999,123.7330458,124.2037833,hook
514.936197,909.329327,0.171645399,0.303109776,142.4459019,429.6493168,0.0474978,0.143264194,0.217903573,0.378439479,0.181724331,0.332596334,545.172992,997.789002,1002,1129,2880,2922,1456,1482,0.110583535,0,0.224902183,0.415564017,0.301991096,0.434180841,944.5792286,1379.608231,0.127630141,0.225455441,0.084219405,0.147581208,2.510927374,3.124898486,0.947666667,0.97,7.15E-05,3.50E-04,7.702901398,23.06902612,0.002567634,0.007689675,0.888012916,1.050579516,3.851450699,11.53451306,4.076971985,8.756775249,123.009741,123.842834,hook
686.95276,1325.023912,0.228984253,0.441674637,262.1483031,965.3395334,0.087411905,0.32188714,0.295605764,0.567256419,0.252194016,0.483838664,756.582048,1451.515992,1052,1111,2892,2948,1532,1474,0.149414404,0.287225962,0.336427262,0.626019727,0.361597599,0.550843981,1144.471678,1743.936996,0.172524982,0.336042112,0.12264399,0.243376799,2.913643777,3.534643694,0.967333333,0.985,0.000327548,0.000824853,14.16903004,53.33410892,0.00472301,0.017778036,1.073795211,1.098186547,7.084515019,26.66705446,7.622535626,15.72027998,123.8395402,124.4531695,hook
671.19449,1319.75067,0.223731497,0.43991689,254.6550136,1051.493757,0.084913309,0.350614791,0.291350312,0.592028647,0.248751367,0.496839436,746.2541,1490.518308,1076,1138,2900,2934,1500,1489,0.143746137,0.276625919,0.322374708,0.663218164,0.355834218,0.540137188,1142.456945,1749.39589,0.166335818,0.324246017,0.111503424,0.221673642,2.870976368,3.592365803,0.961333333,0.982666667,0.00011044,0.000980334,12.65374073,46.4010294,0.004217914,0.01546701,1.017306099,1.172165268,6.326870363,23.2005147,6.927649093,16.31902679,123.7394074,124.4765025,hook
631.52633,1237.587642,0.210508777,0.412529214,212.7939964,915.1779942,0.070954984,0.305161052,0.266329368,0.552321764,0.231818067,0.477307717,695.4542,1431.923152,1060,1179,2908,2944,1507,1480,0.13916387,0,0.294668525,0.62924779,0.3441626,0.517635016,1092.983562,1705.087019,0.155241368,0.297763021,0.095630444,0.164288125,2.78111289,3.539786933,0.966333333,0.979,0.000159915,0.00080906,10.79563439,41.74128163,0.003598545,0.013913761,0.990123912,1.193322123,5.397817197,20.87064082,5.700656103,15.12227259,123.4315885,124.4322659,hook
567.014894,1018.361077,0.189004965,0.339453692,175.7862985,771.2059739,0.058614971,0.257154376,0.242064935,0.507019386,0.184265971,0.363187735,552.797912,1089.563204,932,1153,2869,2939,1502,1452,0.125590659,0.203016859,0.235489162,0.520438794,0.322619469,0.461299455,945.8453716,1451.717419,0.147231813,0.277789798,0.105863657,0.210688158,2.556926703,3.3499341,0.962,0.974666667,0.00043575,0.000473763,9.851095874,44.18679102,0.003283699,0.01472893,0.826107971,1.003943491,4.925547937,22.09339551,5.475487031,13.74038804,123.3868966,124.3682361,hook
558.93175,914.74019,0.186310583,0.304913397,164.434511,512.1834102,0.05482978,0.170784732,0.234118568,0.413192211,0.189527855,0.322290043,568.583566,966.870128,949,1057,2870,2919,1584,1486,0.124133338,0.191423862,0.240745197,0.435449639,0.319338334,0.428571984,964.020495,1326.711986,0.136928015,0.224211761,0.090459316,0.157211099,2.579000912,3.171640961,0.959,0.972,0.000455007,0.000388568,9.004264249,28.45995357,0.003001421,0.009486651,0.893802667,1.016368896,4.502132125,14.22997678,5.290488505,11.09877538,123.2934627,124.2290436,hook
672.131855,1149.590494,0.224043952,0.383196831,245.6616348,813.9886731,0.081914516,0.271420031,0.286159416,0.520893039,0.249975393,0.420817832,749.926178,1262.453496,1100,1121,2892,2943,1625,1566,0.14470913,0.234174105,0.323092136,0.563540397,0.356308152,0.490592656,1140.455726,1569.809921,0.165691295,0.277036803,0.106652372,0.196927774,2.873199345,3.429500831,0.959666667,0.980333333,0.000323736,0.000112645,12.89695997,39.30625367,0.004298987,0.013102085,1.049770251,1.097638978,6.448479987,19.65312684,7.26793023,14.90762567,123.7943735,124.4196279,hook
631.250567,1052.221482,0.210416856,0.350740494,209.0780556,627.7466306,0.069715924,0.20931865,0.263993722,0.457437293,0.227389318,0.389936547,682.167954,1169.80964,1072,1113,2885,2920,1569,1521,0.139050288,0,0.289083889,0.518785388,0.344432771,0.47204621,1079.365784,1501.96332,0.158882523,0.26104917,0.108957895,0.177681802,2.761978731,3.346752097,0.960333333,0.974,0.000304669,0.000208219,11.20195025,31.40971759,0.003733983,0.010469906,1.006177325,1.132722318,5.600975125,15.7048588,6.088128551,12.28349995,123.556744,124.2721553,hook
575.48591,1044.376218,0.191828637,0.348125406,175.4053089,583.9652536,0.058487932,0.194719991,0.241802474,0.441197331,0.207939931,0.383218407,623.819793,1149.655222,1058,1155,2875,2922,1544,1482,0.12741705,0,0.261617565,0.495075262,0.325117542,0.471911368,1022.636212,1494.35381,0.145283149,0.257490335,0.100871152,0.170218946,2.662145571,3.299971606,0.963333333,0.973666667,0.000256728,0.000194281,9.689053721,30.80846502,0.003229685,0.010269488,0.973398104,1.103340656,4.84452686,15.40423251,5.008661522,11.49742687,123.2630948,124.2162345,hook
547.096011,1046.021691,0.182365337,0.348673897,156.2823893,622.9509618,0.0521115,0.20771956,0.228241385,0.455686647,0.187946569,0.397393243,563.839706,1192.179728,962,1164,2867,2935,1543,1533,0.121285557,0.215590862,0.235766473,0.51703687,0.314973797,0.468112566,960.4974875,1529.664311,0.135284767,0.256318112,0.089209383,0.169833934,2.558103604,3.343375998,0.957333333,0.972333333,0.000363725,0.000372051,8.434884135,33.68386813,0.002811628,0.011227956,0.898410767,1.122432961,4.217442067,16.84193406,4.814684406,12.60829122,123.2093268,124.2825888,hook
666.141763,1187.514642,0.222047254,0.395838214,232.3745845,797.7945474,0.077484023,0.266020189,0.278313124,0.515685481,0.251573273,0.462556176,754.719818,1387.668528,1119,1207,2903,2940,1509,1507,0.147519904,0,0.313211808,0.593795814,0.356276558,0.508777947,1157.974216,1692.693414,0.16509756,0.295169627,0.103935187,0.189418654,2.842141475,3.481797323,0.966333333,0.976333333,8.63E-05,4.85E-04,12.40758407,42.45529613,0.004135861,0.014151765,1.066851274,1.16256892,6.203792035,21.22764807,5.858140786,13.70788533,123.5188397,124.3413407,hook
1239.188886,1083.9991,0.413062962,0.361333033,1251.255497,663.4355134,0.41722424,0.221218911,0.645821311,0.470260748,0.445770045,0.441936825,1337.310136,1325.810476,1031,1208,2924,2932,1484,1696,0.241779836,0,0.760113393,0.591229905,0.508952903,0.477740774,1573.112273,1613.454506,0.306801486,0.262990859,0.223133072,0.164225807,3.728729433,3.477466762,0.975,0.975333333,0.000863712,0.001179123,48.19257068,33.20004488,0.01606419,0.011066682,1.142114699,1.300605952,24.09628534,16.60002244,19.44464091,14.29026683,124.565418,124.3948597,hook
1018.789202,780.037006,0.339596401,0.260012335,1293.07624,351.3411937,0.431169136,0.117152782,0.656525257,0.342218835,0.359497372,0.275245715,1078.492116,825.737145,876,999,2858,2872,1349,1575,0.189161626,0.170458867,0.860929401,0.388047671,0.436382378,0.391830083,1281.710981,1181.495221,0.246809692,0.191831748,0.197051649,0.13454857,3.853274315,3.056390006,0.973666667,0.972666667,0.001196135,0.000323036,90.214862,21.26594841,0.030071621,0.007088649,1.441864915,1.111578562,45.107431,10.63297421,20.51041218,9.751845354,124.5987864,124.0878177,hook
1446.221274,838.846482,0.482073758,0.279615494,1847.335284,393.3546771,0.615983756,0.131161946,0.784715508,0.362102507,0.518832121,0.315078952,1556.496362,945.236856,981,1099,2929,2898,1376,1597,0.268962144,0,0.985411168,0.426436325,0.547061398,0.408145438,1652.830233,1295.681813,0.346128383,0.205156646,0.270060654,0.138586247,3.988320794,3.150724869,0.977666667,0.969333333,0.000609564,0.000527653,99.20464995,21.67923867,0.033068217,0.007226413,1.335326572,1.168487073,49.60232497,10.83961933,24.29162105,10.57266276,124.6685692,124.1831434,hook
1088.30827,849.981286,0.362769423,0.283327095,1026.084803,405.4118366,0.342142315,0.13518234,0.584831828,0.367610227,0.366519173,0.313855638,1099.557518,941.566914,889,1035,2880,2885,1336,1576,0.205389286,0,0.723216321,0.443074902,0.463635755,0.414012125,1339.994539,1284.706582,0.267474236,0.210301048,0.21794674,0.15363525,3.678970187,3.189000645,0.976666667,0.976,0.00068845,0.001238993,65.26252909,23.57500181,0.021754176,0.007858334,1.31695844,1.225747689,32.63126455,11.7875009,17.92417754,10.7512501,124.5316873,124.1974392,hook
1131.170374,814.142437,0.377056791,0.271380812,1360.124217,356.4549595,0.453525914,0.118857939,0.673331077,0.344700333,0.386367092,0.291442724,1159.101276,874.328173,920,1048,2897,2895,1371,1578,0.21488603,0,0.77619918,0.396985817,0.465652707,0.405317719,1375.706574,1239.167735,0.262759034,0.207591259,0.176839313,0.14751066,3.749670972,3.079162365,0.975666667,0.977,0.001148991,0.000185179,62.44534811,20.32755104,0.020815116,0.00677585,1.170639247,1.13035565,31.22267406,10.16377552,20.46705255,9.890582824,124.5879262,124.1238244,hook
1442.455732,755.992403,0.480818577,0.251997468,2153.153318,310.1134447,0.717957092,0.103405617,0.847182255,0.321513838,0.521339663,0.265527153,1564.018988,796.581458,941,997,2896,2852,1367,1572,0.262576736,0,1.055032992,0.366027592,0.540517248,0.384378872,1633.307263,1158.199425,0.338552613,0.190772283,0.255081684,0.13430829,4.056589128,2.997970529,0.981333333,0.971666667,0.001222722,6.92E-05,140.6585818,17.83463111,0.046886194,0.005944877,1.325146747,1.118876405,70.3292909,8.917315554,25.91221194,9.179234807,124.6871267,124.0356394,hook
1334.673245,873.625456,0.444891082,0.291208485,1976.861313,417.0230051,0.659173496,0.13905402,0.811759676,0.372837322,0.459830335,0.324934479,1379.491005,974.803438,877,1047,2888,2880,1329,1616,0.24521059,0.190248805,1.037459299,0.447474966,0.516595912,0.422283766,1491.789023,1320.171192,0.319256229,0.217751677,0.236104794,0.141218265,4.039791832,3.198882405,0.979666667,0.975,0.000351248,0.000109172,132.3238625,23.76756255,0.044107954,0.007922521,1.40551888,1.202368566,66.16193127,11.88378127,25.19337267,11.08095464,124.6876634,124.2260744,hook
1698.770208,815.91852,0.566256736,0.27197284,2370.728572,367.8573264,0.79050636,0.122659995,0.888956049,0.350170114,0.631056813,0.298278799,1893.17044,894.836396,954,1082,2920,2890,1432,1612,0.325410608,0,1.177376232,0.410476076,0.615936349,0.403235624,1875.988607,1249.677627,0.416408938,0.199111583,0.307026295,0.120253911,4.16630552,3.112579457,0.985666667,0.974,0.001962108,0.000465686,133.519563,20.94309405,0.044506521,0.006981031,1.444866401,1.159260726,66.75978151,10.47154702,27.92021232,10.07128403,124.7069508,124.1172361,hook
1746.29459,853.14231,0.582098197,0.28438077,3185.704879,403.0576075,1.062255711,0.134397335,1.030486112,0.366541315,0.659491613,0.313982109,1978.47484,941.946328,1004,1033,2924,2890,1459,1642,0.302669827,0,1.326860338,0.43297511,0.606171177,0.413358955,1880.833327,1283.132585,0.422124745,0.206425437,0.321616008,0.121004271,4.285832593,3.165942054,0.981,0.972,0.001713359,0.000653139,191.7654738,23.01398587,0.063921825,0.007671329,1.384168867,1.184942804,95.88273692,11.50699293,31.98099443,10.83678437,124.7580384,124.2130431,hook
1078.37837,665.950046,0.359459457,0.221983349,1059.681773,238.399544,0.353345039,0.079493012,0.59432925,0.281898057,0.387370777,0.230275355,1162.112331,690.826064,1016,945,2925,2873,1484,1638,0.215849991,0,0.698851357,0.311108119,0.466400799,0.356072972,1438.999484,1071.487846,0.263101593,0.167004563,0.181649786,0.111386495,3.644699879,2.835402312,0.972333333,0.969,0.000709086,0.000757845,34.76607847,12.28009062,0.011588693,0.004093364,1.113342085,1.020515055,17.38303923,6.140045312,18.01559601,7.779034121,124.5376108,123.8761901,hook
1470.422986,812.705273,0.490140995,0.270901758,2232.827398,376.9947934,0.744523974,0.125706833,0.862714205,0.354492498,0.553030021,0.300173901,1659.090064,900.521704,1038,1050,2936,2887,1441,1638,0.269259119,0,1.079079038,0.419314205,0.555168797,0.402823581,1742.328473,1258.495648,0.362094779,0.206117379,0.270012106,0.149158956,4.079125024,3.133882342,0.977333333,0.976333333,0.000776308,0.000303983,125.4646054,22.02338655,0.041821535,0.007341129,1.319232338,1.179809742,62.73230268,11.01169327,26.21044465,10.26085832,124.6886815,124.150586,hook
1547.2522,748.490208,0.515750733,0.249496736,2249.483055,318.257156,0.750077711,0.106121092,0.865925912,0.325708027,0.59537156,0.271154604,1786.11468,813.463812,1042,1041,2931,2894,1488,1628,0.279620961,0,1.072242951,0.364588045,0.573557831,0.37995943,1835.444537,1184.556491,0.381744146,0.18208619,0.2960453,0.121052323,4.07276976,2.994029882,0.977666667,0.966666667,0.000987682,0.000789488,134.8888053,18.01357783,0.044962935,0.006004526,1.322574379,1.080817715,67.44440265,9.006788916,26.75430085,9.154926394,124.7006546,124.0522827,hook
1265.033576,678.411279,0.421677859,0.226137093,1637.60856,246.3611178,0.546051537,0.082147755,0.738829832,0.286566524,0.461044998,0.230904623,1383.134994,692.71387,949,931,2895,2866,1384,1557,0.230817496,0,0.893628102,0.319270571,0.496067774,0.360526781,1518.116617,1062.143712,0.293421531,0.166738128,0.228328835,0.113415742,3.890551506,2.861300738,0.981666667,0.966666667,0.000518431,8.75E-05,104.2840432,13.95328413,0.034761348,0.004651095,1.261596083,1.055729211,52.14202162,6.976642067,22.76837015,7.941422066,124.6354618,123.8914988,hook
1483.908306,628.181703,0.494636102,0.209393901,2689.283628,207.5724167,0.896726785,0.069213877,0.946798752,0.263041452,0.563536506,0.204903717,1690.609518,614.71115,996,903,2900,2846,1457,1557,0.257330892,0.139731001,1.227954097,0.278477087,0.541634242,0.344206903,1694.618256,989.7904626,0.343760109,0.153501034,0.228423998,0.105320608,4.208366538,2.724597592,0.979666667,0.967666667,0.00126052,0.000223831,177.5756828,11.35807909,0.059191894,0.003786026,1.391438512,0.919212909,88.78784138,5.679039547,28.94806769,7.001007334,124.7309217,123.7484607,hook
1306.813847,636.372589,0.435604616,0.212124196,1246.886924,210.1119098,0.415767564,0.070060657,0.644692931,0.264645618,0.476942033,0.209808463,1430.826098,629.42539,999,914,2920,2877,1428,1581,0.254404544,0,0.764244012,0.275997262,0.524583707,0.34775531,1640.651176,1015.275502,0.316535163,0.160125646,0.214535585,0.10815588,3.734148936,2.715652757,0.976,0.967666667,0.000315626,0.000475991,69.27925805,11.89945011,0.023093086,0.003966483,1.206793521,0.95156379,34.63962902,5.949725055,19.7032163,7.060639943,124.5823368,123.7777116,hook
1381.7855,658.244284,0.460595167,0.219414761,1984.509386,234.5811019,0.661723703,0.078219774,0.813328426,0.279631366,0.514887904,0.220752454,1544.663712,662.257363,988,919,2908,2880,1411,1587,0.252612853,0,1.03073832,0.30178187,0.521910731,0.353257534,1609.338248,1038.060439,0.317580043,0.16170518,0.218883892,0.108585654,4.03329245,2.804966283,0.978,0.969666667,0.000313058,0.000570791,79.15150165,12.54315524,0.026383834,0.004181052,1.294572741,0.992894359,39.57575082,6.271577619,25.57986598,7.629371645,124.6910161,123.8616322,hook
1554.783301,756.81263,0.5182611,0.252270877,1930.060155,307.313114,0.643567908,0.102471862,0.802093127,0.320058908,0.567821799,0.270780346,1703.465398,812.341038,1009,1022,2923,2886,1391,1587,0.299281751,0,0.981918915,0.364889772,0.58024405,0.386910809,1794.849039,1192.890857,0.371998086,0.192818825,0.245578031,0.137336371,3.984770544,2.994857124,0.981333333,0.973666667,0.000238205,0.000722577,83.7368087,16.65611122,0.02791227,0.005552037,1.250971411,1.095769611,41.86840435,8.328055608,24.65002044,9.104713529,124.6676656,124.0515631,hook
1856.923384,660.728472,0.618974461,0.220242824,3409.566312,234.7166527,1.136901071,0.078264973,1.066077907,0.279712145,0.695057741,0.22286958,2085.173224,668.60874,948,976,2941,2855,1397,1517,0.327619926,0.141479851,1.318216304,0.300194642,0.636719713,0.353456587,1985.588334,1044.428864,0.44304096,0.161577532,0.337681179,0.104075996,4.279296627,2.799692882,0.98,0.960333333,0.001135406,0.000523174,194.4503876,13.36332988,0.064816796,0.004454443,1.320006091,1.000344643,97.22519381,6.681664942,32.80417838,7.579890554,124.7652981,123.8552802,hook
1408.387707,644.546754,0.469462569,0.214848918,1653.743671,218.273418,0.551431701,0.072782067,0.7424607,0.269736549,0.51768492,0.210386716,1553.05476,631.160148,1022,914,2925,2861,1408,1514,0.272040304,0,0.931407229,0.276473054,0.546343327,0.348822578,1696.081388,1015.667846,0.344929242,0.159940781,0.251920992,0.110627174,3.931958403,2.717375174,0.981,0.962333333,0.000548451,0.000789942,65.39577121,11.74841172,0.02179859,0.003916137,1.250122179,0.917051942,32.6978856,5.874205859,22.79397813,7.162054304,124.6375605,123.765886,hook
1839.733609,690.980126,0.613244536,0.230326709,3033.783989,253.7993875,1.011598529,0.084628005,1.005614901,0.290860441,0.687788996,0.243709451,2063.366989,731.128354,1022,999,2941,2892,1447,1575,0.346981538,0.150994645,1.29822463,0.321977299,0.644773687,0.364729453,2024.845223,1115.85381,0.451085357,0.173322278,0.318564119,0.119392387,4.264014751,2.869742855,0.982666667,0.969333333,0.000962673,0.00029619,105.0662865,13.42732108,0.035022095,0.004475774,1.243204216,1.032134089,52.53314324,6.713660539,31.51156464,8.065213168,124.7518881,123.9253413,hook
1121.31379,626.463766,0.373771263,0.208821255,1192.45819,205.9136911,0.397618603,0.068660784,0.630464958,0.261988353,0.412243678,0.206690669,1236.731034,620.072008,1002,936,2922,2862,1489,1579,0.220341363,0,0.767028448,0.27955827,0.474445733,0.343610845,1481.09093,996.5992795,0.27685316,0.155424473,0.194869471,0.103450908,3.737785702,2.728472561,0.976666667,0.968,0.000333363,0.000117486,63.01973148,11.08030793,0.021006577,0.003693436,1.256118438,0.967980761,31.50986574,5.540153965,19.16272113,7.013598141,124.572358,123.7473356,hook
1431.631976,697.703744,0.477210659,0.232567915,1709.991368,258.6622445,0.570187185,0.086249498,0.754981538,0.293633697,0.547683571,0.244907161,1643.050712,734.721482,1071,1017,2935,2873,1524,1620,0.273330649,0,0.929312358,0.326768648,0.553055421,0.366724951,1776.704624,1112.581884,0.351951458,0.172331239,0.259973656,0.117006713,3.929706723,2.884514233,0.981,0.970666667,0.000960279,0.000303696,85.25101725,14.34617094,0.028417006,0.004782057,1.295872775,1.057816082,42.62550863,7.173085472,23.52022565,8.322469043,124.6632957,123.9640289,hook
1423.074423,804.158079,0.474358141,0.268052693,2146.548973,357.8207373,0.715754909,0.11931335,0.84588198,0.345360072,0.522181323,0.295175489,1566.54397,885.526466,985,1051,2903,2903,1418,1618,0.257284561,0.172210071,1.019285232,0.397670189,0.537884795,0.399138106,1652.951437,1252.832613,0.338434561,0.199706074,0.258620307,0.139912039,4.022118718,3.080884801,0.977333333,0.971333333,0.000118433,0.000334708,105.1448517,19.3056031,0.035048284,0.006435201,1.255060947,1.134262649,52.57242586,9.652801548,25.69333418,10.04072463,124.6843452,124.1354275,hook
1455.238217,648.877726,0.485079406,0.216292575,2037.778664,220.4049582,0.67948605,0.073492817,0.824172042,0.2710504,0.552486199,0.22250287,1657.458596,667.50861,1079,929,2939,2865,1462,1584,0.275255416,0,1.000772713,0.293868399,0.552894198,0.351359723,1772.657097,1053.592709,0.351901684,0.159950385,0.243482987,0.104178213,4.003789504,2.778393853,0.978333333,0.971333333,0.001367558,0.000629863,72.42135573,11.77128553,0.024140452,0.003923762,1.284680001,0.992117706,36.21067786,5.885642764,25.19373989,7.328296937,124.6844201,123.8105743,hook
1564.259086,716.576885,0.521419695,0.238858962,2424.235457,281.291898,0.808347935,0.093795231,0.898931858,0.306209023,0.591359304,0.254693531,1774.077913,764.080592,1009,1016,2911,2895,1448,1655,0.286667337,0,1.18231811,0.34967033,0.56735255,0.370860872,1751.610162,1135.27759,0.364235706,0.174540209,0.260182998,0.118026164,4.170494101,2.952252607,0.983,0.965666667,0.001220022,0.000481721,117.620581,15.16802836,0.03920686,0.005056009,1.400898009,1.109017648,58.8102905,7.584014178,28.35450675,8.712876817,124.7190471,124.0065043,hook
1448.245946,741.118456,0.482748649,0.247039485,1793.136492,289.5348006,0.597911468,0.096543781,0.773118467,0.310663162,0.54933205,0.272540358,1647.99615,817.621074,1095,1101,2937,2891,1473,1644,0.275245779,0,0.966529527,0.358809998,0.547072519,0.380828658,1739.528172,1195.900449,0.337374375,0.183952225,0.230329799,0.126779666,3.968973659,2.978054805,0.979666667,0.972,0.001626928,0.000607358,65.84509265,15.49901941,0.021948364,0.00516634,1.310412807,1.10429884,32.92254633,7.749509704,24.0461682,8.8477302,124.6664889,124.0280415,hook
1360.644366,788.448637,0.453548122,0.262816212,2028.571141,355.2245027,0.676415852,0.11844765,0.822307959,0.344104879,0.512915411,0.284257056,1538.746234,852.771167,1036,1033,2900,2871,1408,1599,0.249033578,0,1.045520228,0.397401564,0.520153606,0.39177502,1632.622231,1207.43375,0.32001419,0.192864551,0.227914899,0.139169248,4.047531677,3.080209076,0.975666667,0.969,0.001478612,0.000440706,83.37814387,19.2446036,0.027792715,0.006414868,1.338442421,1.130487096,41.68907194,9.622301798,25.47194539,9.928190403,124.691747,124.1333419,hook
1207.617708,680.816763,0.402539236,0.226938921,1167.083218,245.8140493,0.389157458,0.081965338,0.623720883,0.286248173,0.424084829,0.237051819,1272.254486,711.155456,964,1025,2923,2850,1392,1575,0.240155247,0.15078031,0.765336815,0.316988346,0.495116632,0.361161307,1492.597296,1092.477655,0.280278988,0.16578448,0.167020757,0.099182647,3.735577828,2.854126821,0.978,0.971333333,0.000163569,0.000654907,35.52109272,13.03394576,0.011840364,0.004344649,1.056185451,1.018598523,17.76054636,6.51697288,19.20596333,7.905572935,124.5669153,123.9100161,hook
1509.509884,820.319133,0.503169961,0.273439711,2247.483557,379.9559423,0.749410989,0.126694212,0.865540979,0.355881976,0.565968561,0.30328674,1697.905684,909.86022,1010,1075,2905,2896,1423,1602,0.286866019,0,1.125904229,0.421063018,0.564222748,0.401592094,1750.297155,1255.326282,0.362750753,0.200286513,0.254937213,0.126810636,4.121603561,3.138044319,0.982333333,0.972,0.000123429,0.000711731,135.7686161,20.58124406,0.045256205,0.006860415,1.400167525,1.166869815,67.88430803,10.29062203,26.98642711,10.36751944,124.7073919,124.1690977,hook
774.11338,821.416198,0.258037793,0.273805399,711.2188227,393.4788137,0.237151992,0.131203339,0.486901367,0.36215964,0.259291909,0.313983073,777.875728,941.94922,904,1066,2870,2905,1456,1648,0.150066375,0.175514748,0.586741287,0.439513376,0.370236139,0.402511323,1077.261658,1287.565669,0.185246377,0.200796004,0.128126375,0.141898997,3.469845795,3.180929962,0.967666667,0.974,0.000463117,0.000465578,38.64546882,22.45251384,0.012881823,0.007484171,1.22259668,1.231262515,19.32273441,11.22625692,14.57232607,10.58747067,124.4194299,124.1731663,hook
635.417549,437.283336,0.21180585,0.145761112,211.1443031,81.64501864,0.070404903,0.027224081,0.265294995,0.164969713,0.186034264,0.086258172,558.102791,258.774516,846,322,2854,2696,1429,1494,0.14249501,0,0.248562561,0.108319766,0.346495461,0.282599805,941.7801144,585.3738663,0.159658172,0.10955621,0.113160368,0.073662444,2.61095638,1.780349462,0.962333333,0.975,0.000445196,0.000360938,11.66093819,4.434110062,0.003886979,0.001478037,0.820421757,0.36200808,5.830469095,2.217055031,6.718541825,2.81137198,123.7144902,121.8712795,Palm
643.131331,443.723385,0.21437711,0.147907795,224.5108578,87.03237448,0.074861907,0.029020465,0.273563434,0.170325546,0.19762908,0.090747508,592.88724,272.242523,879,369,2856,2719,1412,1484,0.141591209,0,0.261470791,0.117211135,0.347665454,0.2841225,976.8067401,602.3902996,0.160421417,0.110872885,0.110041375,0.074726432,2.661584388,1.859238695,0.965,0.969666667,0.000165592,0.000189441,12.2226054,4.806132815,0.004074202,0.001602044,0.838703702,0.411389027,6.111302702,2.403066408,6.997730961,3.139005811,123.781576,122.1919076,Palm
